index,City,Date,CardType,ExpType,Gender,Amount,CumulativeSpends
3431,"Delhi, India","2014-05-10 00:00:00",Silver,Food,M,16790,379650402
2950,"Bengaluru, India","2014-05-10 00:00:00",Silver,Grocery,F,15157,379650402
5370,"Bengaluru, India","2014-05-10 00:00:00",Silver,Bills,M,70587,379650402
25110,"Kolkata, India","2014-05-10 00:00:00",Silver,Bills,M,17782,379650402
943,"Ahmedabad, India","2014-05-11 00:00:00",Silver,Bills,F,45947,380515626
16892,"Arakkonam, India","2014-05-11 00:00:00",Silver,Food,F,18789,380515626
14456,"Viramgam, India","2014-05-11 00:00:00",Silver,Bills,M,240489,380515626
20313,"Kanpur, India","2014-05-11 00:00:00",Silver,Bills,F,184460,380515626
11349,"Bengaluru, India","2014-05-11 00:00:00",Silver,Food,F,125906,380515626
13170,"Bengaluru, India","2014-05-11 00:00:00",Silver,Bills,F,5432,380515626
10544,"Greater Mumbai, India","2014-05-11 00:00:00",Silver,Bills,F,21018,380515626
6542,"Delhi, India","2014-05-11 00:00:00",Silver,Fuel,F,223183,380515626
11760,"Ahmedabad, India","2014-05-12 00:00:00",Silver,Fuel,F,144090,382475524
12837,"Ahmedabad, India","2014-05-12 00:00:00",Silver,Entertainment,F,59565,382475524
19064,"Sankarankoil, India","2014-05-12 00:00:00",Silver,Entertainment,M,87960,382475524
17457,"Nedumangad, India","2014-05-12 00:00:00",Silver,Bills,M,52136,382475524
16762,"Manjlegaon, India","2014-05-12 00:00:00",Silver,Bills,M,174529,382475524
301,"Bengaluru, India","2014-05-12 00:00:00",Silver,Bills,F,686619,382475524
1011,"Bengaluru, India","2014-05-12 00:00:00",Silver,Food,F,39000,382475524
21628,"Pune, India","2014-05-12 00:00:00",Silver,Food,F,81901,382475524
22050,"Surat, India","2014-05-12 00:00:00",Silver,Fuel,M,172744,382475524
22055,"Pune, India","2014-05-12 00:00:00",Silver,Fuel,F,8589,382475524
21408,"Jaipur, India","2014-05-12 00:00:00",Silver,Fuel,M,170413,382475524
14222,"Arrah, India","2014-05-12 00:00:00",Silver,Entertainment,M,62392,382475524
8839,"Ahmedabad, India","2014-05-12 00:00:00",Silver,Entertainment,M,129288,382475524
3494,"Delhi, India","2014-05-12 00:00:00",Silver,Bills,F,57309,382475524
3831,"Ahmedabad, India","2014-05-12 00:00:00",Silver,Food,F,33363,382475524
11512,"Greater Mumbai, India","2014-05-13 00:00:00",Silver,Entertainment,M,266469,384367376
25386,"Surat, India","2014-05-13 00:00:00",Silver,Travel,M,221024,384367376
5766,"Delhi, India","2014-05-13 00:00:00",Silver,Grocery,M,280679,384367376
19008,"Nanded-Waghala, India","2014-05-13 00:00:00",Silver,Fuel,F,50999,384367376
18624,"Srinagar, India","2014-05-13 00:00:00",Silver,Bills,F,153289,384367376
18161,"Habra, India","2014-05-13 00:00:00",Silver,Grocery,M,255684,384367376
9265,"Greater Mumbai, India","2014-05-13 00:00:00",Silver,Entertainment,M,97627,384367376
10796,"Bengaluru, India","2014-05-13 00:00:00",Silver,Food,M,281654,384367376
9528,"Greater Mumbai, India","2014-05-13 00:00:00",Silver,Fuel,M,114470,384367376
22763,"Jaipur, India","2014-05-13 00:00:00",Silver,Entertainment,M,69962,384367376
25039,"Chennai, India","2014-05-13 00:00:00",Silver,Entertainment,M,7316,384367376
16332,"Kottayam, India","2014-05-13 00:00:00",Silver,Fuel,F,92679,384367376
6652,"Ahmedabad, India","2014-05-14 00:00:00",Silver,Entertainment,M,162929,385716152
7461,"Delhi, India","2014-05-14 00:00:00",Silver,Bills,F,270091,385716152
6120,"Bengaluru, India","2014-05-14 00:00:00",Silver,Grocery,M,58011,385716152
8229,"Greater Mumbai, India","2014-05-14 00:00:00",Silver,Food,F,175794,385716152
20361,"Hyderabad, India","2014-05-14 00:00:00",Silver,Grocery,M,283669,385716152
1114,"Delhi, India","2014-05-14 00:00:00",Silver,Fuel,F,173258,385716152
10485,"Bengaluru, India","2014-05-14 00:00:00",Silver,Grocery,F,225024,385716152
19991,"Pithapuram, India","2014-05-15 00:00:00",Silver,Grocery,F,248269,388112246
20886,"Pune, India","2014-05-15 00:00:00",Silver,Fuel,M,154680,388112246
15802,"Nanpara, India","2014-05-15 00:00:00",Silver,Food,F,125443,388112246
15912,"Saunda, India","2014-05-15 00:00:00",Silver,Entertainment,F,246471,388112246
11728,"Greater Mumbai, India","2014-05-15 00:00:00",Silver,Bills,M,298486,388112246
5255,"Delhi, India","2014-05-15 00:00:00",Silver,Entertainment,F,242764,388112246
5523,"Greater Mumbai, India","2014-05-15 00:00:00",Silver,Food,F,149343,388112246
5823,"Ahmedabad, India","2014-05-15 00:00:00",Silver,Grocery,M,85110,388112246
6582,"Delhi, India","2014-05-15 00:00:00",Silver,Entertainment,F,293418,388112246
6157,"Ahmedabad, India","2014-05-15 00:00:00",Silver,Bills,F,196332,388112246
25668,"Surat, India","2014-05-15 00:00:00",Silver,Travel,F,126499,388112246
17461,"Revelganj, India","2014-05-15 00:00:00",Silver,Entertainment,M,89094,388112246
24501,"Chennai, India","2014-05-15 00:00:00",Silver,Food,M,140185,388112246
23380,"Pune, India","2014-05-16 00:00:00",Silver,Grocery,M,236154,390257146
7526,"Bengaluru, India","2014-05-16 00:00:00",Silver,Grocery,F,264557,390257146
8012,"Bengaluru, India","2014-05-16 00:00:00",Silver,Food,F,42023,390257146
7511,"Greater Mumbai, India","2014-05-16 00:00:00",Silver,Entertainment,F,251994,390257146
15872,"Arsikere, India","2014-05-16 00:00:00",Silver,Entertainment,F,17706,390257146
15559,"Tikamgarh, India","2014-05-16 00:00:00",Silver,Grocery,F,40744,390257146
9062,"Bengaluru, India","2014-05-16 00:00:00",Silver,Entertainment,M,210592,390257146
8719,"Ahmedabad, India","2014-05-16 00:00:00",Silver,Bills,F,14865,390257146
21574,"Surat, India","2014-05-16 00:00:00",Silver,Entertainment,M,207513,390257146
13540,"Bengaluru, India","2014-05-16 00:00:00",Silver,Bills,M,148675,390257146
12387,"Ahmedabad, India","2014-05-16 00:00:00",Silver,Entertainment,F,220932,390257146
11404,"Delhi, India","2014-05-16 00:00:00",Silver,Food,F,7749,390257146
18837,"Tumkur, India","2014-05-16 00:00:00",Silver,Entertainment,M,181842,390257146
19203,"Padra, India","2014-05-16 00:00:00",Silver,Fuel,M,60043,390257146
16758,"Srikakulam, India","2014-05-16 00:00:00",Silver,Food,F,35386,390257146
2758,"Bengaluru, India","2014-05-16 00:00:00",Silver,Bills,F,65766,390257146
1137,"Greater Mumbai, India","2014-05-16 00:00:00",Silver,Grocery,F,138359,390257146
970,"Delhi, India","2014-05-17 00:00:00",Silver,Entertainment,F,188146,393162735
829,"Delhi, India","2014-05-17 00:00:00",Silver,Bills,F,138376,393162735
924,"Ahmedabad, India","2014-05-17 00:00:00",Silver,Bills,F,182407,393162735
21222,"Jaipur, India","2014-05-17 00:00:00",Silver,Food,F,298215,393162735
20048,"Chennai, India","2014-05-17 00:00:00",Silver,Entertainment,F,70967,393162735
16181,"Sherkot, India","2014-05-17 00:00:00",Silver,Grocery,M,283343,393162735
16522,"Akola, India","2014-05-17 00:00:00",Silver,Entertainment,F,280619,393162735
15541,"Mihijam, India","2014-05-17 00:00:00",Silver,Bills,M,173375,393162735
15589,"Loni, India","2014-05-17 00:00:00",Silver,Bills,F,55152,393162735
6891,"Greater Mumbai, India","2014-05-17 00:00:00",Silver,Fuel,F,240480,393162735
5961,"Ahmedabad, India","2014-05-17 00:00:00",Silver,Fuel,F,89928,393162735
10106,"Bengaluru, India","2014-05-17 00:00:00",Silver,Grocery,F,29858,393162735
9248,"Greater Mumbai, India","2014-05-17 00:00:00",Silver,Bills,M,97677,393162735
10904,"Greater Mumbai, India","2014-05-17 00:00:00",Silver,Fuel,F,250289,393162735
4619,"Ahmedabad, India","2014-05-17 00:00:00",Silver,Bills,F,136478,393162735
18353,"Shikaripur, India","2014-05-17 00:00:00",Silver,Grocery,F,207468,393162735
18853,"Sikandra Rao, India","2014-05-17 00:00:00",Silver,Food,M,81402,393162735
25077,"Hyderabad, India","2014-05-17 00:00:00",Silver,Entertainment,M,101409,393162735
22317,"Surat, India","2014-05-18 00:00:00",Silver,Entertainment,M,45725,393988676
1344,"Bengaluru, India","2014-05-18 00:00:00",Silver,Food,F,203193,393988676
7353,"Greater Mumbai, India","2014-05-18 00:00:00",Silver,Entertainment,F,134293,393988676
7489,"Ahmedabad, India","2014-05-18 00:00:00",Silver,Food,M,168398,393988676
16078,"Tiruttani, India","2014-05-18 00:00:00",Silver,Entertainment,M,18273,393988676
16725,"Ajmer, India","2014-05-18 00:00:00",Silver,Fuel,F,5034,393988676
13276,"Bengaluru, India","2014-05-18 00:00:00",Silver,Bills,F,161397,393988676
12487,"Bengaluru, India","2014-05-18 00:00:00",Silver,Food,F,47206,393988676
4145,"Bengaluru, India","2014-05-18 00:00:00",Silver,Food,F,42422,393988676
3425,"Delhi, India","2014-05-19 00:00:00",Silver,Entertainment,F,21143,395871155
3162,"Greater Mumbai, India","2014-05-19 00:00:00",Silver,Fuel,F,271791,395871155
8085,"Bengaluru, India","2014-05-19 00:00:00",Silver,Entertainment,M,144479,395871155
19789,"Arambagh, India","2014-05-19 00:00:00",Silver,Grocery,F,153655,395871155
8413,"Greater Mumbai, India","2014-05-19 00:00:00",Silver,Food,M,235611,395871155
10820,"Greater Mumbai, India","2014-05-19 00:00:00",Silver,Food,F,15860,395871155
923,"Greater Mumbai, India","2014-05-19 00:00:00",Silver,Bills,F,95295,395871155
24505,"Pune, India","2014-05-19 00:00:00",Silver,Grocery,F,172833,395871155
22380,"Jaipur, India","2014-05-19 00:00:00",Silver,Food,M,82499,395871155
11413,"Greater Mumbai, India","2014-05-19 00:00:00",Silver,Entertainment,M,210042,395871155
13700,"Greater Mumbai, India","2014-05-19 00:00:00",Silver,Food,M,17031,395871155
14944,"Agartala, India","2014-05-19 00:00:00",Silver,Grocery,M,261388,395871155
15639,"Naila Janjgir, India","2014-05-19 00:00:00",Silver,Grocery,M,200852,395871155
15982,"Amritsar, India","2014-05-20 00:00:00",Silver,Bills,F,11130,397278974
2038,"Greater Mumbai, India","2014-05-20 00:00:00",Silver,Fuel,F,153062,397278974
1204,"Ahmedabad, India","2014-05-20 00:00:00",Silver,Food,F,75619,397278974
25920,"Kanpur, India","2014-05-20 00:00:00",Silver,Travel,M,254690,397278974
5287,"Bengaluru, India","2014-05-20 00:00:00",Silver,Fuel,F,192017,397278974
10801,"Delhi, India","2014-05-20 00:00:00",Silver,Bills,M,29036,397278974
21254,"Hyderabad, India","2014-05-20 00:00:00",Silver,Food,F,197714,397278974
23191,"Chennai, India","2014-05-20 00:00:00",Silver,Bills,M,121486,397278974
24932,"Surat, India","2014-05-20 00:00:00",Silver,Grocery,M,108546,397278974
19146,"Aurangabad, India","2014-05-20 00:00:00",Silver,Entertainment,F,108274,397278974
18288,"Seoni-Malwa, India","2014-05-20 00:00:00",Silver,Bills,M,156245,397278974
17100,"Pollachi, India","2014-05-21 00:00:00",Silver,Entertainment,F,66740,399025074
8367,"Delhi, India","2014-05-21 00:00:00",Silver,Grocery,M,209159,399025074
16432,"Sugauli, India","2014-05-21 00:00:00",Silver,Food,F,146325,399025074
14205,"Chirmiri, India","2014-05-21 00:00:00",Silver,Fuel,F,185029,399025074
14666,"Tumsar, India","2014-05-21 00:00:00",Silver,Bills,F,50042,399025074
4018,"Bengaluru, India","2014-05-21 00:00:00",Silver,Grocery,M,184874,399025074
5119,"Bengaluru, India","2014-05-21 00:00:00",Silver,Fuel,F,140221,399025074
2936,"Delhi, India","2014-05-21 00:00:00",Silver,Bills,F,164016,399025074
5094,"Ahmedabad, India","2014-05-21 00:00:00",Silver,Bills,F,216543,399025074
23581,"Chennai, India","2014-05-21 00:00:00",Silver,Food,F,41439,399025074
12744,"Bengaluru, India","2014-05-21 00:00:00",Silver,Food,F,249267,399025074
19592,"Warora, India","2014-05-21 00:00:00",Silver,Fuel,M,92445,399025074
14946,"Narsinghgarh, India","2014-05-22 00:00:00",Silver,Food,M,15638,400466578
16872,"Alipurduar, India","2014-05-22 00:00:00",Silver,Food,M,179071,400466578
17534,"Palani, India","2014-05-22 00:00:00",Silver,Entertainment,M,2470,400466578
5914,"Delhi, India","2014-05-22 00:00:00",Silver,Fuel,M,85398,400466578
6815,"Delhi, India","2014-05-22 00:00:00",Silver,Bills,F,168309,400466578
1035,"Greater Mumbai, India","2014-05-22 00:00:00",Silver,Food,F,267868,400466578
12411,"Bengaluru, India","2014-05-22 00:00:00",Silver,Grocery,M,146929,400466578
3007,"Ahmedabad, India","2014-05-22 00:00:00",Silver,Entertainment,M,280442,400466578
3380,"Delhi, India","2014-05-22 00:00:00",Silver,Entertainment,M,249740,400466578
5004,"Bengaluru, India","2014-05-22 00:00:00",Silver,Bills,F,45639,400466578
8135,"Bengaluru, India","2014-05-23 00:00:00",Silver,Entertainment,M,20492,403290484
18972,"Palakkad, India","2014-05-23 00:00:00",Silver,Bills,F,203036,403290484
10021,"Ahmedabad, India","2014-05-23 00:00:00",Silver,Grocery,F,223572,403290484
10252,"Ahmedabad, India","2014-05-23 00:00:00",Silver,Fuel,M,128063,403290484
9367,"Delhi, India","2014-05-23 00:00:00",Silver,Bills,M,268149,403290484
10090,"Ahmedabad, India","2014-05-23 00:00:00",Silver,Fuel,M,18095,403290484
25844,"Chennai, India","2014-05-23 00:00:00",Silver,Travel,F,82918,403290484
11984,"Delhi, India","2014-05-23 00:00:00",Silver,Entertainment,M,25055,403290484
2420,"Delhi, India","2014-05-23 00:00:00",Silver,Fuel,F,61968,403290484
1829,"Ahmedabad, India","2014-05-23 00:00:00",Silver,Fuel,M,34939,403290484
132,"Greater Mumbai, India","2014-05-23 00:00:00",Silver,Bills,F,752610,403290484
1032,"Greater Mumbai, India","2014-05-23 00:00:00",Silver,Food,F,253186,403290484
24638,"Jaipur, India","2014-05-23 00:00:00",Silver,Fuel,F,69876,403290484
23200,"Pune, India","2014-05-23 00:00:00",Silver,Entertainment,F,79161,403290484
23166,"Hyderabad, India","2014-05-23 00:00:00",Silver,Entertainment,M,206087,403290484
22786,"Hyderabad, India","2014-05-23 00:00:00",Silver,Bills,F,128521,403290484
23702,"Kolkata, India","2014-05-23 00:00:00",Silver,Bills,M,268178,403290484
10735,"Ahmedabad, India","2014-05-24 00:00:00",Silver,Food,M,137635,405142002
4687,"Ahmedabad, India","2014-05-24 00:00:00",Silver,Fuel,F,77385,405142002
4922,"Delhi, India","2014-05-24 00:00:00",Silver,Bills,F,272424,405142002
20573,"Pune, India","2014-05-24 00:00:00",Silver,Bills,F,249134,405142002
19909,"Amroha, India","2014-05-24 00:00:00",Silver,Grocery,F,296502,405142002
20740,"Surat, India","2014-05-24 00:00:00",Silver,Entertainment,M,252697,405142002
14350,"Raipur, India","2014-05-24 00:00:00",Silver,Grocery,F,69427,405142002
5903,"Bengaluru, India","2014-05-24 00:00:00",Silver,Entertainment,F,106251,405142002
1020,"Delhi, India","2014-05-24 00:00:00",Silver,Grocery,F,45466,405142002
2317,"Bengaluru, India","2014-05-24 00:00:00",Silver,Fuel,M,67914,405142002
11669,"Ahmedabad, India","2014-05-24 00:00:00",Silver,Grocery,M,170640,405142002
13116,"Bengaluru, India","2014-05-24 00:00:00",Silver,Food,F,106043,405142002
15057,"Bathinda, India","2014-05-25 00:00:00",Silver,Fuel,M,295699,407628871
4307,"Bengaluru, India","2014-05-25 00:00:00",Silver,Fuel,M,97640,407628871
4297,"Greater Mumbai, India","2014-05-25 00:00:00",Silver,Fuel,F,120871,407628871
4122,"Delhi, India","2014-05-25 00:00:00",Silver,Fuel,F,208922,407628871
25052,"Surat, India","2014-05-25 00:00:00",Silver,Bills,M,47383,407628871
8479,"Bengaluru, India","2014-05-25 00:00:00",Silver,Grocery,F,169477,407628871
10853,"Ahmedabad, India","2014-05-25 00:00:00",Silver,Entertainment,F,182220,407628871
21518,"Jaipur, India","2014-05-25 00:00:00",Silver,Grocery,M,296125,407628871
21186,"Hyderabad, India","2014-05-25 00:00:00",Silver,Food,M,135308,407628871
21442,"Hyderabad, India","2014-05-25 00:00:00",Silver,Grocery,M,116876,407628871
19824,"Sanand, India","2014-05-25 00:00:00",Silver,Bills,F,137819,407628871
17535,"Mahasamund, India","2014-05-25 00:00:00",Silver,Entertainment,F,29140,407628871
768,"Delhi, India","2014-05-25 00:00:00",Silver,Grocery,F,213000,407628871
6380,"Ahmedabad, India","2014-05-25 00:00:00",Silver,Fuel,M,206505,407628871
6034,"Bengaluru, India","2014-05-25 00:00:00",Silver,Food,F,23886,407628871
7011,"Bengaluru, India","2014-05-25 00:00:00",Silver,Fuel,M,205998,407628871
6510,"Ahmedabad, India","2014-05-26 00:00:00",Silver,Entertainment,M,127476,409136117
3153,"Greater Mumbai, India","2014-05-26 00:00:00",Silver,Grocery,F,48203,409136117
11220,"Ahmedabad, India","2014-05-26 00:00:00",Silver,Entertainment,F,239420,409136117
10096,"Greater Mumbai, India","2014-05-26 00:00:00",Silver,Grocery,M,185472,409136117
10430,"Greater Mumbai, India","2014-05-26 00:00:00",Silver,Entertainment,F,187446,409136117
1009,"Delhi, India","2014-05-26 00:00:00",Silver,Fuel,F,276899,409136117
1345,"Delhi, India","2014-05-26 00:00:00",Silver,Food,F,285839,409136117
19320,"Shegaon, India","2014-05-26 00:00:00",Silver,Bills,F,156491,409136117
18818,"Nabha, India","2014-05-27 00:00:00",Silver,Grocery,F,108235,410966644
17316,"Pihani, India","2014-05-27 00:00:00",Silver,Entertainment,M,75078,410966644
18586,"Ladnu, India","2014-05-27 00:00:00",Silver,Grocery,F,245422,410966644
11367,"Bengaluru, India","2014-05-27 00:00:00",Silver,Fuel,F,224566,410966644
7495,"Ahmedabad, India","2014-05-27 00:00:00",Silver,Fuel,M,27488,410966644
8160,"Greater Mumbai, India","2014-05-27 00:00:00",Silver,Grocery,M,193627,410966644
21819,"Pune, India","2014-05-27 00:00:00",Silver,Grocery,F,244562,410966644
21900,"Hyderabad, India","2014-05-27 00:00:00",Silver,Fuel,F,110079,410966644
16564,"Visnagar, India","2014-05-27 00:00:00",Silver,Fuel,F,139860,410966644
14942,"Baramula, India","2014-05-27 00:00:00",Silver,Food,M,31497,410966644
1628,"Delhi, India","2014-05-27 00:00:00",Silver,Grocery,F,211586,410966644
880,"Ahmedabad, India","2014-05-27 00:00:00",Silver,Entertainment,F,39126,410966644
1529,"Ahmedabad, India","2014-05-27 00:00:00",Silver,Food,F,179401,410966644
989,"Greater Mumbai, India","2014-05-28 00:00:00",Silver,Food,F,229461,411549355
7295,"Bengaluru, India","2014-05-28 00:00:00",Silver,Fuel,F,170623,411549355
17177,"Muvattupuzha, India","2014-05-28 00:00:00",Silver,Bills,M,81290,411549355
4114,"Bengaluru, India","2014-05-28 00:00:00",Silver,Entertainment,M,101337,411549355
3139,"Delhi, India","2014-05-29 00:00:00",Silver,Grocery,F,183922,413062888
19385,"Tikamgarh, India","2014-05-29 00:00:00",Silver,Food,M,87911,413062888
1660,"Greater Mumbai, India","2014-05-29 00:00:00",Silver,Fuel,M,251416,413062888
21141,"Surat, India","2014-05-29 00:00:00",Silver,Grocery,M,109314,413062888
11237,"Ahmedabad, India","2014-05-29 00:00:00",Silver,Food,M,57663,413062888
13930,"Delhi, India","2014-05-29 00:00:00",Silver,Food,F,171649,413062888
15973,"Virudhachalam, India","2014-05-29 00:00:00",Silver,Food,M,260676,413062888
13844,"Delhi, India","2014-05-29 00:00:00",Silver,Bills,M,15864,413062888
25336,"Lucknow, India","2014-05-29 00:00:00",Silver,Travel,F,13247,413062888
8386,"Ahmedabad, India","2014-05-29 00:00:00",Silver,Food,F,290443,413062888
9025,"Ahmedabad, India","2014-05-29 00:00:00",Silver,Fuel,F,71428,413062888
9147,"Greater Mumbai, India","2014-05-30 00:00:00",Silver,Bills,M,137443,415333531
19483,"Tumkur, India","2014-05-30 00:00:00",Silver,Entertainment,M,196893,415333531
19883,"Shujalpur, India","2014-05-30 00:00:00",Silver,Grocery,M,155545,415333531
21345,"Hyderabad, India","2014-05-30 00:00:00",Silver,Bills,M,198199,415333531
21949,"Kolkata, India","2014-05-30 00:00:00",Silver,Grocery,M,20801,415333531
1907,"Greater Mumbai, India","2014-05-30 00:00:00",Silver,Food,F,280463,415333531
1323,"Greater Mumbai, India","2014-05-30 00:00:00",Silver,Food,F,202192,415333531
3022,"Bengaluru, India","2014-05-30 00:00:00",Silver,Fuel,M,70532,415333531
2873,"Ahmedabad, India","2014-05-30 00:00:00",Silver,Fuel,F,84429,415333531
17643,"Sendhwa, India","2014-05-30 00:00:00",Silver,Entertainment,M,79409,415333531
16664,"Arambagh, India","2014-05-30 00:00:00",Silver,Food,M,105992,415333531
24810,"Pune, India","2014-05-30 00:00:00",Silver,Bills,F,182974,415333531
11971,"Delhi, India","2014-05-30 00:00:00",Silver,Grocery,F,152775,415333531
11639,"Bengaluru, India","2014-05-30 00:00:00",Silver,Fuel,F,123352,415333531
16194,"Panchkula, India","2014-05-30 00:00:00",Silver,Fuel,M,279644,415333531
15149,"Nokha, India","2014-05-31 00:00:00",Silver,Food,F,206016,418385369
