,Credit_card,Product_ID,P_CATEGORY,CONDTION,Brand,Price ,Selling_price,Coupon_ID,Date,Time,GTIN,MPN,Merchant_name,M_ID,Payment Method,Transaction ID,Return_ind,Return_date,Discount,Value,Day_of_Week,Month
1702,7173.0,554,KITCHEN & DINING,New,RGMIK,4185.27,4164.27,NC740,2014-09-06,09:20:16,5905301,534735729,Barnes & Noble,EY1658,Mobile carrier Billing,37275,1,2014-09-13,21.0,High,Saturday,September
1703,8523.0,145,CLOTHING,New,ZVYTC,3631.77,3589.77,CI567,2014-05-01,08:59:58,6765657,545706945,Nine West,RM9837,Deirect debits,91753,1,2014-05-08,42.0,High,Thursday,May
1704,8844.0,635,COMPUTERS,New,DCJRW,1635.43,1619.43,PL548,2014-06-19,23:11:46,4119611,775706229,Barnes & Noble,EY1659,Mobile carrier Billing,62404,1,2014-06-26,16.0,Low,Thursday,June
1705,2067.0,956,COMPUTERS,New,YEJZI,3158.59,3116.59,DC613,2014-07-10,05:09:21,9381934,916686144,DODOcase,UW7352,Credit card,63246,1,2014-07-17,42.0,High,Thursday,July
1706,3705.0,988,COMPUTERS,Used,DCJRW,865.57,837.57,EK141,2014-02-11,06:13:52,9333620,550080944,Staples,VN6655,Mobile carrier Billing,5244,1,2014-02-18,28.0,Low,Tuesday,February
1707,5229.0,383,BEDDING,Refurbished,RMHRO,4278.51,4264.51,YN124,2014-03-03,22:27:33,4898811,494009988,Nine West,RM9837,Mobile carrier Billing,49143,1,2014-03-10,14.0,High,Monday,March
1708,5850.0,773,SHOES,New,MQSLF,645.1,633.1,PB233,2014-11-30,08:11:42,6495727,149841005,Nine West,RM9837,Mobile carrier Billing,99537,1,2014-12-07,12.0,Low,Sunday,November
1709,6286.0,849,KITCHEN & DINING,Refurbished,ZGHYW,1941.04,1898.04,MR655,2014-11-15,03:37:46,1459638,816101870,The Vitamin Shoppe,HW9975,Credit card,18316,1,2014-11-22,43.0,Low,Saturday,November
1710,7856.0,266,DECOR,Used,LBVIW,3539.12,3518.12,FK132,2014-11-04,04:09:19,8247636,546761502,Ulta,UO9656,Mobile carrier Billing,95651,1,2014-11-11,21.0,High,Tuesday,November
1711,1256.0,539,ELECTRONICS,New,OULOW,668.11,627.11,OU377,2014-11-06,21:16:16,5091169,759508109,DFLOWERS,ZG2587,Credit card,53568,1,2014-11-13,41.0,Low,Thursday,November
1712,3931.0,260,COMPUTERS,New,GCVNE,4743.47,4731.47,QL846,2014-08-04,22:29:04,1546528,474924967,Peninsula Beauty,YE5901,Prepaid card,62996,1,2014-08-11,12.0,High,Monday,August
1713,4238.0,722,GAMES,New,KJOGG,1680.33,1642.33,XY234,2014-02-15,03:59:14,8535469,775547069,The North Face,GH6874,Credit card,92155,1,2014-02-22,38.0,Low,Saturday,February
1714,1418.0,383,CLOTHING,Refurbished,IKPMD,2813.03,2775.03,EA865,2014-11-15,14:34:41,6878448,599540239,L'Occitane,GN3944,Mobile carrier Billing,72037,1,2014-11-22,38.0,Low,Saturday,November
1715,3598.0,381,GAMES,New,HWAVW,751.39,717.39,CO310,2014-08-04,08:59:33,2434529,990111089,REI,EI6774,Credit card,50212,1,2014-08-11,34.0,Low,Monday,August
1717,9131.0,970,SHOES,New,DYHNA,387.88,371.88,LP838,2014-12-06,08:06:44,8629215,372588151,Right Start,IQ1509,Prepaid card,61047,1,2014-12-13,16.0,Low,Saturday,December
1718,9174.0,644,CLOTHING,Used,KXUWE,623.05,604.05,GG995,2014-08-09,07:40:05,2823184,175728059,Staples,VN6655,Prepaid card,60449,1,2014-08-16,19.0,Low,Saturday,August
1719,5481.0,435,COMPUTERS,Refurbished,YXQFM,716.53,699.53,GS114,2014-11-09,15:08:42,3667325,615524963,Staples,VN6656,Credit card,61898,1,2014-11-16,17.0,Low,Sunday,November
1720,9042.0,594,CLOTHING,New,ONKHS,3715.86,3670.86,TE971,2014-06-03,15:24:22,5358734,877222516,REI,EI6773,Debit card,82078,1,2014-06-10,45.0,High,Tuesday,June
1721,9131.0,970,SHOES,New,DYHNA,387.88,361.88,RB677,2014-06-06,04:12:57,7461680,479705053,Right Start,IQ1509,Credit card,93285,1,2014-06-13,26.0,Low,Friday,June
1722,2377.0,795,CLOTHING,Refurbished,ONKHS,2667.33,2628.33,TK546,2014-12-02,08:18:47,9704545,498751674,L'Occitane,GN4034,Credit card,79617,1,2014-12-09,39.0,Low,Tuesday,December
1723,4733.0,996,CLOTHING,Refurbished,ONKHS,710.38,663.38,ZJ572,2014-09-03,19:20:25,1778197,624083872,Right Start,IQ1508,Credit card,81882,1,2014-09-10,47.0,Low,Wednesday,September
1724,8639.0,762,KITCHEN & DINING,Refurbished,HLICV,335.54,309.54,PF103,2014-04-18,13:49:57,4734321,714854907,REI,EI6773,Mobile carrier Billing,71228,1,2014-04-25,26.0,Low,Friday,April
1725,2377.0,844,ELECTRONICS,Used,FMBZC,628.67,597.67,MP428,2014-07-08,02:26:09,5073832,594884568,L'Occitane,GN3944,Mobile carrier Billing,92715,1,2014-07-15,31.0,Low,Tuesday,July
1726,3705.0,996,CLOTHING,New,GTFFL,925.56,887.56,EP132,2014-07-10,11:35:36,7621641,298055709,Road Runner Sports,MS6582,Prepaid card,40465,1,2014-07-17,38.0,Low,Thursday,July
1727,9086.0,332,OFFICE SUPPLIES,New,EVWJY,4211.48,4183.48,TA891,2014-10-14,11:17:12,6431211,120555180,The North Face,GH6872,Credit card,29055,1,2014-10-21,28.0,High,Tuesday,October
1728,9725.0,702,COMPUTERS,New,YEJZI,4001.27,3960.27,OE684,2014-10-18,11:38:01,4609007,169580650,Road Runner Sports,MS6579,Credit card,54115,1,2014-10-25,41.0,High,Saturday,October
1729,3723.0,722,GAMES,New,KJOGG,1680.33,1667.33,OP379,2014-05-07,03:13:18,4565023,190724921,The North Face,GH6874,Credit card,26218,1,2014-05-14,13.0,Low,Wednesday,May
1730,4733.0,579,COMPUTERS,Refurbished,GCVNE,1435.77,1422.77,EU144,2014-05-17,19:42:24,9960645,791606828,The Vitamin Shoppe,HW9979,Credit card,39414,1,2014-05-24,13.0,Low,Saturday,May
1731,5974.0,722,GAMES,New,KJOGG,1680.33,1642.33,WP890,2014-04-10,10:09:48,6297099,768338825,The North Face,GH6874,Credit card,14027,1,2014-04-17,38.0,Low,Thursday,April
1732,3500.0,687,DECOR,Used,EYYSO,2744.78,2706.78,DA819,2014-09-12,17:10:43,7473405,514867124,L'Occitane,GN3944,Credit card,75268,1,2014-09-19,38.0,Low,Friday,September
1733,5253.0,552,APPLIANCES,Used,TTNTN,953.33,923.33,IM839,2014-06-18,12:41:31,3533222,539427796,REI,EI6774,Credit card,72715,1,2014-06-25,30.0,Low,Wednesday,June
1734,8026.0,200,DECOR,Refurbished,QHIYO,59.63,13.63,GS926,2014-05-06,03:47:09,3037092,908302655,L'Occitane,GN4034,Credit card,61714,1,2014-05-13,46.0,Low,Tuesday,May
1735,2024.0,956,SHOES,Used,DYHNA,2800.18,2775.18,GZ526,2014-06-01,15:54:44,3723541,678173094,Gymboree,ZF8986,Credit card,82490,1,2014-06-08,25.0,Low,Sunday,June
1736,4818.0,830,BABY CLOTHING,Used,TPDLE,4489.47,4478.47,YK298,2014-10-23,10:36:38,3478453,683170331,Right Start,IQ1508,Prepaid card,58247,1,2014-10-30,11.0,High,Thursday,October
1737,7653.0,816,BEDDING,Refurbished,WCYTZ,2056.92,2021.92,FP210,2014-03-13,09:03:59,8476912,743807681,The North Face,GH6872,Mobile carrier Billing,92865,1,2014-03-20,35.0,Low,Thursday,March
1738,2297.0,773,SHOES,Used,DYHNA,298.03,265.03,BD319,2014-09-13,08:19:29,4601238,946748741,L'Occitane,GN4214,Credit card,90935,1,2014-09-20,33.0,Low,Saturday,September
1740,3040.0,343,OFFICE SUPPLIES,Refurbished,WELZA,2882.87,2868.87,PL523,2014-12-24,02:01:32,4961028,846263184,Cole Hardware,EX7730,Prepaid card,50710,1,2014-12-31,14.0,High,Wednesday,December
1741,4238.0,136,CLOTHING,New,ZVYTC,4268.73,4224.73,DN586,2014-11-23,10:11:22,6501350,380327620,Barnes & Noble,EY1659,Mobile carrier Billing,44289,1,2014-11-30,44.0,High,Sunday,November
1742,4595.0,132,BEDDING,New,PIUEM,2451.48,2430.48,XJ930,2014-01-04,21:25:54,8453672,784151465,DODOcase,UW7353,Credit card,94605,1,2014-01-11,21.0,Low,Saturday,January
1743,7856.0,875,BEDDING,New,CJUEU,2399.11,2386.11,HV106,2014-07-17,10:06:52,7092831,577792255,DODOcase,UW7352,Credit card,57450,1,2014-07-24,13.0,Low,Thursday,July
1744,9137.0,616,OFFICE SUPPLIES,Used,EVWJY,1011.9,995.9,BK148,2014-08-28,11:37:01,2419145,445168366,Cole Hardware,EX7730,Credit card,97806,1,2014-09-04,16.0,Low,Thursday,August
1745,3500.0,183,LUGGAGE,New,CENQJ,404.74,369.74,PA842,2014-07-22,14:23:59,3161121,939173978,The North Face,GH6872,Credit card,63553,1,2014-07-29,35.0,Low,Tuesday,July
1746,3965.0,140,OFFICE SUPPLIES,Used,WELZA,2513.31,2463.31,RB407,2014-05-16,09:05:09,7290515,694485322,The Vitamin Shoppe,HW9975,Mobile carrier Billing,18335,1,2014-05-23,50.0,Low,Friday,May
1748,6053.0,715,COMPUTERS,Used,YEJZI,1827.63,1786.63,JP818,2014-01-02,12:39:05,3175663,205856373,Road Runner Sports,MS6580,Credit card,60243,1,2014-01-09,41.0,Low,Thursday,January
1749,9532.0,607,ELECTRONICS,New,AGSDS,1968.0,1923.0,FE695,2014-03-13,00:33:29,6166437,328512204,Gymboree,ZF8986,Credit card,94046,1,2014-03-20,45.0,Low,Thursday,March
1750,4284.0,737,GAMES,Used,KJOGG,733.21,722.21,DJ475,2014-02-22,12:37:08,3425780,608628221,Guitar Center,GN3989,Credit card,74218,1,2014-03-01,11.0,Low,Saturday,February
1751,6286.0,266,COMPUTERS,Used,GCVNE,2143.08,2129.08,BS837,2014-03-19,01:51:07,9557899,608783031,REI,EI6774,Credit card,91842,1,2014-03-26,14.0,Low,Wednesday,March
1752,6814.0,988,COMPUTERS,Used,DCJRW,865.57,828.57,HJ212,2014-06-01,03:47:43,9700858,401966931,Staples,VN6655,Credit card,79470,1,2014-06-08,37.0,Low,Sunday,June
1753,8523.0,988,CLOTHING,Used,ZVYTC,2079.74,2051.74,KI508,2014-07-25,11:45:45,2982385,895318855,Walgreens,VW7192,Credit card,62467,1,2014-08-01,28.0,Low,Friday,July
1754,1093.0,151,COMPUTERS,New,DCJRW,1363.08,1335.08,PI538,2014-04-03,22:57:48,7223107,350818160,Barnes & Noble,EY1660,Prepaid card,55079,1,2014-04-10,28.0,Low,Thursday,April
1755,4139.0,699,CLOTHING,New,KXUWE,1061.81,1040.81,BA247,2014-02-26,20:15:11,2909801,824680214,Guitar Center,GN3989,Credit card,64671,1,2014-03-05,21.0,Low,Wednesday,February
1756,6071.0,607,ELECTRONICS,New,AGSDS,1968.0,1927.0,VW998,2014-04-29,23:20:25,2451930,529033737,Gymboree,ZF8986,Credit card,21784,1,2014-05-06,41.0,Low,Tuesday,April
1757,7631.0,762,OFFICE SUPPLIES,New,EVWJY,692.85,677.85,ZJ973,2014-10-10,16:16:11,6058333,903564970,Road Runner Sports,MS6581,Mobile carrier Billing,98499,1,2014-10-17,15.0,Low,Friday,October
1759,7576.0,484,APPLIANCES,Used,BUDLO,986.46,950.46,WX434,2014-12-04,08:05:28,9316952,931285671,Guitar Center,GN4349,Credit card,27527,1,2014-12-11,36.0,Low,Thursday,December
1760,7856.0,694,OFFICE SUPPLIES,New,EVWJY,3695.96,3659.96,SF737,2014-07-26,19:56:54,1131458,936041485,Guitar Center,GN3989,Prepaid card,97024,1,2014-08-02,36.0,High,Saturday,July
1761,1548.0,141,BABY CLOTHING,Refurbished,TPDLE,849.05,816.05,AQ689,2014-11-01,14:19:44,5538978,302028519,Ulta,UO9656,Credit card,48425,1,2014-11-08,33.0,Low,Saturday,November
1762,1256.0,773,SHOES,Used,DYHNA,298.03,255.03,XB188,2014-05-18,22:36:54,6943673,807102547,L'Occitane,GN4214,Credit card,65944,1,2014-05-25,42.99999999999997,Low,Sunday,May
1763,7631.0,554,KITCHEN & DINING,New,RGMIK,4185.27,4138.27,HB175,2014-11-24,08:49:10,1489205,607564415,Barnes & Noble,EY1658,Mobile carrier Billing,44000,1,2014-12-01,47.0,High,Monday,November
1764,1174.0,389,CLOTHING,New,GTFFL,3747.69,3712.69,AJ464,2014-01-18,04:35:38,7466998,119615452,Guitar Center,GN4079,Mobile carrier Billing,60589,1,2014-01-25,35.0,High,Saturday,January
1765,7210.0,395,OFFICE SUPPLIES,Refurbished,EVWJY,3867.56,3818.56,PY169,2014-12-09,00:24:12,3828996,708643963,Peninsula Beauty,YE5901,Mobile carrier Billing,52515,1,2014-12-16,49.0,High,Tuesday,December
1766,8705.0,970,LUGGAGE,Refurbished,CENQJ,635.56,587.56,AR901,2014-03-30,01:04:18,7254808,649356722,Peninsula Beauty,YE5901,Credit card,25799,1,2014-04-06,48.0,Low,Sunday,March
1767,1896.0,763,BABY TOYS,New,CTAOI,3543.72,3529.72,HP370,2014-04-15,03:12:35,3141547,260359547,Road Runner Sports,MS6579,Credit card,42614,1,2014-04-22,14.0,High,Tuesday,April
1768,6740.0,554,KITCHEN & DINING,New,RGMIK,4185.27,4163.27,KE459,2014-07-03,02:09:55,8970469,223742726,Barnes & Noble,EY1658,Mobile carrier Billing,50775,1,2014-07-10,22.0,High,Thursday,July
1769,9042.0,544,APPLIANCES,Used,BUDLO,2135.85,2094.85,ME462,2014-06-28,21:41:43,3310049,436049718,The Vitamin Shoppe,HW9976,Mobile carrier Billing,47131,1,2014-07-05,41.0,Low,Saturday,June
1770,8056.0,986,COMPUTERS,New,YXQFM,3205.26,3187.26,TA116,2014-01-29,13:00:20,3497353,488854197,DFLOWERS,ZG2587,Prepaid card,14782,1,2014-02-05,18.0,High,Wednesday,January
1771,1548.0,535,GAMES,Refurbished,EITXF,3032.65,3006.65,TN560,2014-04-25,14:22:49,4319537,507673833,L'Occitane,GN3944,Mobile carrier Billing,24242,1,2014-05-02,26.0,High,Friday,April
1772,3018.0,849,ELECTRONICS,Refurbished,FMBZC,3697.22,3674.22,IV711,2014-03-09,23:19:30,4648692,403645904,Walgreens,VW7191,Mobile carrier Billing,9135,1,2014-03-16,23.0,High,Sunday,March
1773,5260.0,699,CLOTHING,Used,IKPMD,4256.71,4240.71,GK679,2014-05-30,01:49:32,2841879,683873871,Cole Hardware,EX7729,Prepaid card,1372,1,2014-06-06,16.0,High,Friday,May
1774,6098.0,266,DECOR,Used,LBVIW,3539.12,3505.12,WR450,2014-05-14,18:52:12,2907976,354920932,Ulta,UO9656,Prepaid card,28554,1,2014-05-21,34.0,High,Wednesday,May
1775,4542.0,687,SHOES,Used,RKFCM,3827.74,3781.74,UT359,2014-03-17,14:00:10,1943715,545109254,PetSmart,IB7024,Mobile carrier Billing,69112,1,2014-03-24,46.0,High,Monday,March
1777,2637.0,657,ELECTRONICS,New,BEFJD,4439.39,4416.39,OI989,2014-05-02,15:20:24,1418498,127302246,DFLOWERS,ZG2587,Prepaid card,19222,1,2014-05-09,23.0,High,Friday,May
1779,6417.0,702,COMPUTERS,New,YEJZI,4001.27,3980.27,WW186,2014-09-26,04:55:03,3653477,409432884,Road Runner Sports,MS6579,Credit card,26192,1,2014-10-03,21.0,High,Friday,September
1780,7301.0,579,COMPUTERS,Refurbished,GCVNE,1435.77,1394.77,CE181,2014-06-04,04:36:40,5899815,691882395,The Vitamin Shoppe,HW9979,Mobile carrier Billing,70309,1,2014-06-11,41.0,Low,Wednesday,June
1781,7631.0,694,BABY CLOTHING,Used,GOZLI,3967.19,3943.19,BV687,2014-04-16,21:38:03,5495990,638601679,The North Face,GH6872,Credit card,21668,1,2014-04-23,24.0,High,Wednesday,April
1782,1808.0,162,BABY CLOTHING,Refurbished,GOZLI,2889.61,2855.61,AS678,2014-06-04,20:59:19,6043891,239055109,Road Runner Sports,MS6579,Debit card,63111,1,2014-06-11,34.0,High,Wednesday,June
1783,5481.0,132,BEDDING,New,PIUEM,2451.48,2430.48,PK841,2014-02-17,12:51:02,6254516,749428062,DODOcase,UW7353,Credit card,70846,1,2014-02-24,21.0,Low,Monday,February
1784,3958.0,838,LUGGAGE,Used,IWPJG,379.56,335.56,FZ287,2014-02-01,08:38:49,7409958,271149960,The North Face,GH6873,Mobile carrier Billing,23882,1,2014-02-08,44.0,Low,Saturday,February
1785,3970.0,715,COMPUTERS,Used,YEJZI,1827.63,1791.63,OB428,2014-04-22,19:20:56,9060172,388525437,Road Runner Sports,MS6580,Mobile carrier Billing,71600,1,2014-04-29,36.0,Low,Tuesday,April
1786,5481.0,781,OFFICE SUPPLIES,Refurbished,EVWJY,3890.76,3877.76,JX195,2014-07-25,05:50:18,1912127,891616430,The Vitamin Shoppe,HW9975,Mobile carrier Billing,11480,1,2014-08-01,13.0,High,Friday,July
1787,5850.0,623,KITCHEN & DINING,New,ZGHYW,3141.77,3115.77,DM496,2014-01-21,14:51:47,4203814,563506655,DODOcase,UW7352,Mobile carrier Billing,39952,1,2014-01-28,26.0,High,Tuesday,January
1788,3705.0,816,BEDDING,Refurbished,WCYTZ,2056.92,2023.92,OR739,2014-12-05,07:36:52,7783228,360746905,The North Face,GH6872,Mobile carrier Billing,89059,1,2014-12-12,33.0,Low,Friday,December
1789,6740.0,767,SHOES,New,DYHNA,3978.88,3948.88,PC937,2014-11-26,03:02:56,6460420,187906530,Guitar Center,GN3989,Credit card,22029,1,2014-12-03,30.0,High,Wednesday,November
1790,9262.0,360,COMPUTERS,New,YEJZI,4119.44,4084.44,WF101,2014-06-23,12:46:58,2572642,169027959,REI,EI6773,Prepaid card,18615,1,2014-06-30,34.999999999999545,High,Monday,June
1791,2804.0,572,LUGGAGE,New,CENQJ,3277.74,3247.74,ZQ225,2014-11-15,05:13:28,7602320,465999573,Gymboree,ZF8986,Mobile carrier Billing,84674,1,2014-11-22,30.0,High,Saturday,November
1792,2172.0,111,GAMES,New,EITXF,4258.22,4218.22,XE462,2014-07-27,12:24:28,1854925,566311184,Cole Hardware,EX7729,Prepaid card,13107,1,2014-08-03,40.0,High,Sunday,July
1793,6679.0,763,BABY TOYS,New,CTAOI,3543.72,3527.72,YU301,2014-05-11,22:12:40,1400162,246248857,Road Runner Sports,MS6579,Mobile carrier Billing,46236,1,2014-05-18,16.0,High,Sunday,May
1795,2744.0,657,ELECTRONICS,New,BEFJD,4439.39,4393.39,JW496,2014-05-03,22:04:54,6107813,299609131,DFLOWERS,ZG2587,Prepaid card,37507,1,2014-05-10,46.0,High,Saturday,May
1796,5611.0,702,COMPUTERS,New,YEJZI,4001.27,3958.27,PA633,2014-06-22,19:05:29,5562210,186506596,Road Runner Sports,MS6579,Debit card,97405,1,2014-06-29,43.0,High,Sunday,June
1797,6946.0,260,COMPUTERS,New,GCVNE,4743.47,4705.47,UB478,2014-03-22,00:35:53,6245107,243754264,Peninsula Beauty,YE5901,Mobile carrier Billing,58606,1,2014-03-29,38.0,High,Saturday,March
1799,3500.0,300,APPLIANCES,New,KZDWR,4918.58,4895.58,KH865,2014-08-03,11:37:06,3029086,120197861,Walgreens,VW7191,Credit card,51935,1,2014-08-10,23.0,High,Sunday,August
1801,9063.0,332,OFFICE SUPPLIES,New,EVWJY,4211.48,4167.48,VR460,2014-04-03,12:22:44,3986987,735978474,The North Face,GH6872,Credit card,43067,1,2014-04-10,44.0,High,Thursday,April
1803,4542.0,266,DECOR,Used,LBVIW,3539.12,3504.12,MP951,2014-02-17,13:31:23,5617479,741905600,Ulta,UO9656,Prepaid card,60592,1,2014-02-24,35.0,High,Monday,February
1804,2637.0,281,DECOR,Refurbished,DGWZG,4589.78,4563.78,HO332,2014-10-28,20:54:24,5740645,192448837,Right Start,IQ1508,Mobile carrier Billing,27508,1,2014-11-04,26.0,High,Tuesday,October
1805,3704.0,360,COMPUTERS,New,YEJZI,4119.44,4096.44,CY934,2014-05-22,12:38:15,4783631,536187324,REI,EI6773,Mobile carrier Billing,87161,1,2014-05-29,23.0,High,Thursday,May
1807,2637.0,907,DECOR,Used,LBVIW,2661.83,2649.83,CX209,2014-09-26,03:48:07,3232916,945527068,Cole Hardware,EX7731,Credit card,91429,1,2014-10-03,12.0,Low,Friday,September
1809,4540.0,767,SHOES,New,DYHNA,3978.88,3929.88,HI507,2014-11-03,18:53:58,3985438,949488107,Guitar Center,GN3989,Mobile carrier Billing,62024,1,2014-11-10,49.0,High,Monday,November
1810,8532.0,986,BEDDING,New,RMHRO,4298.83,4286.83,GL596,2014-09-15,10:45:08,9137077,829513128,The Vitamin Shoppe,HW9980,Mobile carrier Billing,91424,1,2014-09-22,12.0,High,Monday,September
1811,8772.0,767,BABY CLOTHING,New,LATFL,42.13,11.13,CE700,2014-01-19,11:13:38,8628979,421149539,PetSmart,IB7024,Mobile carrier Billing,98604,1,2014-01-26,31.0,Low,Sunday,January
1812,9131.0,552,SHOES,New,RKFCM,1257.44,1216.44,OC151,2014-07-01,07:18:02,9997547,593816025,Gymboree,ZF8986,Mobile carrier Billing,8940,1,2014-07-08,41.0,Low,Tuesday,July
1813,9275.0,657,ELECTRONICS,New,BEFJD,4439.39,4392.39,HI388,2014-12-10,17:11:49,8953807,564940910,DFLOWERS,ZG2587,Prepaid card,96487,1,2014-12-17,47.0,High,Wednesday,December
1814,2200.0,722,GAMES,Refurbished,EITXF,2421.99,2391.99,WT382,2014-07-02,17:06:35,3161325,231029492,Peninsula Beauty,YE5901,Credit card,6855,1,2014-07-09,30.0,Low,Wednesday,July
1815,4645.0,200,DECOR,Refurbished,QHIYO,59.63,19.63,UE431,2014-10-01,23:23:03,8075186,937240869,L'Occitane,GN4034,Prepaid card,92005,1,2014-10-08,40.0,Low,Wednesday,October
1818,9532.0,773,SHOES,New,MQSLF,645.1,605.1,BH407,2014-11-19,17:11:54,4400042,571719756,Nine West,RM9837,Credit card,26162,1,2014-11-26,40.0,Low,Wednesday,November
1819,9940.0,931,LUGGAGE,Used,CENQJ,334.55,318.55,CZ558,2014-03-15,22:25:56,9414537,802694879,Peninsula Beauty,YE5901,Credit card,95658,1,2014-03-22,16.0,Low,Saturday,March
1820,4755.0,281,DECOR,Refurbished,DGWZG,4589.78,4570.78,KQ319,2014-02-04,12:02:38,8660471,950266270,Right Start,IQ1508,Prepaid card,93913,1,2014-02-11,19.0,High,Tuesday,February
1821,5481.0,260,COMPUTERS,New,GCVNE,4743.47,4713.47,WZ482,2014-05-12,07:12:38,9211871,806875528,Peninsula Beauty,YE5901,Mobile carrier Billing,94401,1,2014-05-19,30.0,High,Monday,May
1822,7856.0,912,APPLIANCES,New,AVMAI,3332.4,3316.4,HT819,2014-05-19,01:19:48,3021306,612878244,PetSmart,IB7024,Credit card,66473,1,2014-05-26,16.0,High,Monday,May
1823,9699.0,762,KITCHEN & DINING,Refurbished,HLICV,335.54,312.54,PU831,2014-12-21,14:43:57,6440507,315782568,REI,EI6773,Credit card,25308,1,2014-12-28,23.0,Low,Sunday,December
1824,2024.0,775,ELECTRONICS,Used,BEFJD,3061.88,3030.88,BW905,2014-02-28,01:12:58,5753562,163022084,Barnes & Noble,EY1658,Prepaid card,1411,1,2014-03-07,31.0,High,Friday,February
1825,2172.0,657,BABY CLOTHING,Used,LATFL,3437.43,3402.43,AK955,2014-07-05,09:34:24,9741735,572897530,The North Face,GH6873,Prepaid card,34001,1,2014-07-12,35.0,High,Saturday,July
1826,4691.0,141,COMPUTERS,New,GCVNE,3571.93,3540.93,JS948,2014-07-23,06:03:44,6345443,259289790,Staples,VN6656,Mobile carrier Billing,65666,1,2014-07-30,31.0,High,Wednesday,July
1827,7589.0,512,BEDDING,New,HXPCS,136.84,123.84,XZ762,2014-11-12,22:13:14,6170048,274523907,Road Runner Sports,MS6579,Credit card,51280,1,2014-11-19,13.0,Low,Wednesday,November
1828,7631.0,607,ELECTRONICS,New,AGSDS,1968.0,1951.0,QX845,2014-07-06,13:22:55,6112332,960625167,Gymboree,ZF8986,Debit card,77357,1,2014-07-13,17.0,Low,Sunday,July
1829,9532.0,539,SHOES,Refurbished,RKFCM,2837.17,2807.17,JH157,2014-03-09,13:06:22,8766028,329616880,Barnes & Noble,EY1658,Credit card,41910,1,2014-03-16,30.0,High,Sunday,March
1830,9725.0,773,SHOES,Used,DYHNA,298.03,270.03,AQ302,2014-06-03,00:05:11,5816849,615369127,L'Occitane,GN4214,Mobile carrier Billing,86830,1,2014-06-10,28.0,Low,Tuesday,June
1831,6214.0,572,KITCHEN & DINING,New,ZGHYW,3905.61,3889.61,CQ481,2014-01-31,08:11:56,5687820,556686206,Guitar Center,GN3989,Credit card,6615,1,2014-02-07,16.0,High,Friday,January
1832,6271.0,604,OFFICE SUPPLIES,Refurbished,WELZA,3468.09,3437.09,QG627,2014-01-03,08:16:03,3388606,484430907,Ulta,UO9660,Mobile carrier Billing,20658,1,2014-01-10,31.0,High,Friday,January
1833,2304.0,830,OFFICE SUPPLIES,Used,EVWJY,2431.78,2409.78,GS862,2014-11-25,23:53:23,9233075,635602141,The North Face,GH6874,Credit card,55784,1,2014-12-02,22.0,Low,Tuesday,November
1834,3500.0,737,DECOR,New,DGWZG,4025.79,3997.79,ED601,2014-11-12,23:10:40,8713619,665827199,Right Start,IQ1508,Credit card,6819,1,2014-11-19,28.0,High,Wednesday,November
1835,4358.0,657,ELECTRONICS,New,BEFJD,4439.39,4402.39,MR669,2014-08-03,04:32:57,1241714,364431938,DFLOWERS,ZG2587,Prepaid card,4404,1,2014-08-10,37.0,High,Sunday,August
1836,3496.0,657,BABY CLOTHING,Used,LATFL,3437.43,3419.43,QQ578,2014-10-30,16:54:49,3776163,259694529,The North Face,GH6873,Mobile carrier Billing,3841,1,2014-11-06,18.0,High,Thursday,October
1838,4879.0,141,BABY CLOTHING,Refurbished,TPDLE,849.05,837.05,XQ309,2014-07-13,09:07:00,1896888,846956507,Ulta,UO9656,Mobile carrier Billing,81305,1,2014-07-20,12.0,Low,Sunday,July
1839,1548.0,449,SHOES,New,MQSLF,2375.92,2350.92,DQ139,2014-02-11,17:53:17,8180897,168579687,Gymboree,ZF8986,Credit card,55749,1,2014-02-18,25.0,Low,Tuesday,February
1840,4326.0,324,LUGGAGE,New,IWPJG,4178.16,4161.16,BD516,2014-06-25,15:26:57,6339254,669964326,Nine West,RM9837,Mobile carrier Billing,10156,1,2014-07-02,17.0,High,Wednesday,June
1841,3500.0,737,GAMES,Used,KJOGG,733.21,694.21,VX253,2014-02-17,17:34:06,6111877,343269772,Guitar Center,GN3989,Mobile carrier Billing,29722,1,2014-02-24,39.0,Low,Monday,February
